order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,cancellation_reason,ai_cancel_flag,recoverable_flag,intervention_attempted_by_navedas,intervention_success,recovery_rate_flag,revenue_lost_before_ai_only,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,intervention_failure_reason,customer_state,payment_auth_status,shopify_id,governance_tier,refund_type,month
ORD-804111,2025-03-28,Medium,1370.0,3.0,4110.0,0.38295745257016733,Payment Expired,1,1,1,1,1,4110.0,4110.0,0.0,1573.9551300633877,0.0,1573.9551300633877,25.0,1548.9551300633877,None,WA,Expired,#804111,Human,Partial,2025-03
ORD-804112,2025-01-28,High,1141.0,4.0,4564.0,0.2808125307958298,Vendor Split Possible,1,1,1,1,1,4564.0,4564.0,0.0,1281.6283905521673,0.0,1281.6283905521673,25.0,1256.6283905521673,None,MI,Pending,#804112,Human,Split Fulfillment,2025-01
ORD-804113,2025-06-26,Medium,3005.0,4.0,12020.0,0.4721432470116325,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,FL,Authorized,#804113,None,N/A,2025-06
ORD-804114,2025-02-22,Low,3122.0,3.0,9366.0,0.50012802157511,Vendor Split Possible,1,1,1,1,1,9366.0,9366.0,0.0,4684.1990500724805,0.0,4684.1990500724805,25.0,4659.1990500724805,None,FL,Pending,#804114,Human,Split Fulfillment,2025-02
ORD-804115,2025-03-27,Medium,534.0,3.0,1602.0,0.25069155620035305,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#804115,None,N/A,2025-03
ORD-804116,2025-01-04,Medium,3308.0,2.0,6616.0,0.3179569547570646,Vendor Split Possible,1,1,1,1,1,6616.0,6616.0,0.0,2103.603212672739,0.0,2103.603212672739,25.0,2078.603212672739,None,GA,Pending,#804116,Human,Split Fulfillment,2025-01
ORD-804117,2025-01-24,High,2064.0,1.0,2064.0,0.25130094391386915,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MI,Authorized,#804117,None,N/A,2025-01
ORD-804118,2025-02-07,Medium,1108.0,2.0,2216.0,0.30034244625368156,AI Logic Gap - SKU Mapping,1,1,1,1,1,2216.0,2216.0,0.0,665.5588608981583,0.0,665.5588608981583,15.0,650.5588608981583,None,NC,Pending,#804118,Auto,Partial,2025-02
ORD-804119,2025-01-10,Low,1452.0,3.0,4356.0,0.2837215465627,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,CA,Authorized,#804119,None,N/A,2025-01
ORD-804120,2025-05-11,Low,1572.0,3.0,4716.0,0.4754027153280153,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#804120,None,N/A,2025-05
ORD-804121,2025-06-20,Medium,638.0,4.0,2552.0,0.3209178873049232,Stock Sync Delay,1,1,1,0,0,2552.0,0.0,2552.0,818.982448402164,818.982448402164,0.0,15.0,-15.0,Customer Payment Expired,NC,Pending,#804121,Auto,Partial,2025-06
ORD-804122,2025-06-27,High,3042.0,4.0,12168.0,0.37344767956046176,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#804122,None,N/A,2025-06
ORD-804123,2025-02-17,Low,92.0,1.0,92.0,0.43586328691554355,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IL,Authorized,#804123,None,N/A,2025-02
ORD-804124,2025-05-22,Medium,290.0,1.0,290.0,0.48778982720326536,Stock Sync Delay,1,0,0,0,0,290.0,0.0,0.0,141.45904988894696,141.45904988894696,0.0,0.0,0.0,Not Recoverable,FL,Pending,#804124,None,N/A,2025-05
ORD-804125,2025-04-01,High,993.0,2.0,1986.0,0.30542318161285814,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TX,Authorized,#804125,None,N/A,2025-04
ORD-804126,2025-01-09,High,545.0,4.0,2180.0,0.2732272336964067,Vendor Split Possible,1,1,1,1,1,2180.0,2180.0,0.0,595.6353694581667,0.0,595.6353694581667,15.0,580.6353694581667,None,WA,Pending,#804126,Auto,Split Fulfillment,2025-01
ORD-804127,2025-01-17,Medium,263.0,4.0,1052.0,0.5424586808145537,Payment Expired,1,0,0,0,0,1052.0,0.0,0.0,570.6665322169105,570.6665322169105,0.0,0.0,0.0,Not Recoverable,NJ,Expired,#804127,None,N/A,2025-01
ORD-804128,2025-04-09,Low,1372.0,1.0,1372.0,0.31205164062662394,Vendor Split Possible,1,1,1,1,1,1372.0,1372.0,0.0,428.13485093972804,0.0,428.13485093972804,15.0,413.13485093972804,None,IN,Pending,#804128,Auto,Split Fulfillment,2025-04
ORD-804129,2025-03-18,Low,1349.0,1.0,1349.0,0.43487383471330643,Vendor Split Possible,1,1,1,0,0,1349.0,0.0,1349.0,586.6448030282504,586.6448030282504,0.0,25.0,-25.0,Customer Abandoned,IL,Pending,#804129,Human,Split Fulfillment,2025-03
ORD-804130,2025-01-02,Low,483.0,3.0,1449.0,0.43724436423723156,AI Logic Gap - SKU Mapping,1,1,1,1,1,1449.0,1449.0,0.0,633.5670837797485,0.0,633.5670837797485,25.0,608.5670837797485,None,NC,Pending,#804130,Human,Partial,2025-01
ORD-804131,2025-06-17,Medium,2845.0,3.0,8535.0,0.3799103059598394,Payment Expired,1,1,1,1,1,8535.0,8535.0,0.0,3242.534461367229,0.0,3242.534461367229,25.0,3217.534461367229,None,FL,Expired,#804131,Human,Partial,2025-06
ORD-804132,2025-05-12,Low,3094.0,4.0,12376.0,0.279956605919595,Payment Expired,1,0,0,0,0,12376.0,0.0,0.0,3464.7429548609075,3464.7429548609075,0.0,0.0,0.0,Not Recoverable,MD,Expired,#804132,None,N/A,2025-05
ORD-804133,2025-04-01,High,2532.0,4.0,10128.0,0.2495100973339617,AI Logic Gap - SKU Mapping,1,1,1,0,0,10128.0,0.0,10128.0,2527.038265798364,2527.038265798364,0.0,25.0,-25.0,Vendor SLA Delay,TN,Pending,#804133,Human,Partial,2025-04
ORD-804134,2025-06-27,High,1851.0,1.0,1851.0,0.37045565072005093,AI Logic Gap - SKU Mapping,1,1,1,1,1,1851.0,1851.0,0.0,685.7134094828143,0.0,685.7134094828143,15.0,670.7134094828143,None,NY,Pending,#804134,Auto,Partial,2025-06
ORD-804135,2025-06-24,High,3318.0,1.0,3318.0,0.378825337848982,Stock Sync Delay,1,1,1,1,1,3318.0,3318.0,0.0,1256.9424709829223,0.0,1256.9424709829223,25.0,1231.9424709829223,None,IN,Pending,#804135,Human,Partial,2025-06
ORD-804136,2025-06-25,Medium,1259.0,3.0,3777.0,0.4706783648711792,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MD,Authorized,#804136,None,N/A,2025-06
ORD-804137,2025-02-16,Low,1523.0,3.0,4569.0,0.4484417053832678,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#804137,None,N/A,2025-02
ORD-804138,2025-06-08,Low,101.0,4.0,404.0,0.5192144475925534,AI Logic Gap - SKU Mapping,1,0,0,0,0,404.0,0.0,0.0,209.7626368273916,209.7626368273916,0.0,0.0,0.0,Not Recoverable,WI,Pending,#804138,None,N/A,2025-06
ORD-804139,2025-04-01,Low,2491.0,3.0,7473.0,0.5398011966606711,Stock Sync Delay,1,1,1,1,1,7473.0,7473.0,0.0,4033.9343426451946,0.0,4033.9343426451946,25.0,4008.9343426451946,None,FL,Pending,#804139,Human,Partial,2025-04
ORD-804140,2025-05-11,Medium,369.0,3.0,1107.0,0.4547479641698393,Vendor Split Possible,1,0,0,0,0,1107.0,0.0,0.0,503.4059963360121,503.4059963360121,0.0,0.0,0.0,Not Recoverable,PA,Pending,#804140,None,N/A,2025-05
ORD-804141,2025-06-04,Medium,2345.0,2.0,4690.0,0.22677893709058872,Vendor Split Possible,1,1,1,1,1,4690.0,4690.0,0.0,1063.5932149548612,0.0,1063.5932149548612,25.0,1038.5932149548612,None,WA,Pending,#804141,Human,Split Fulfillment,2025-06
ORD-804142,2025-01-30,High,2749.0,1.0,2749.0,0.3417914082259859,Payment Expired,1,1,1,1,1,2749.0,2749.0,0.0,939.5845812132353,0.0,939.5845812132353,15.0,924.5845812132353,None,NJ,Expired,#804142,Auto,Partial,2025-01
ORD-804143,2025-03-22,Medium,798.0,4.0,3192.0,0.4130808294442391,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MA,Authorized,#804143,None,N/A,2025-03
ORD-804144,2025-01-24,Medium,2161.0,4.0,8644.0,0.40656827500748516,Payment Expired,1,1,1,0,0,8644.0,0.0,8644.0,3514.376169164702,3514.376169164702,0.0,25.0,-25.0,Late Detection,WI,Expired,#804144,Human,Partial,2025-01
ORD-804145,2025-02-20,Medium,1097.0,1.0,1097.0,0.2635053250407094,AI Logic Gap - SKU Mapping,1,1,1,1,1,1097.0,1097.0,0.0,289.0653415696582,0.0,289.0653415696582,15.0,274.0653415696582,None,IL,Pending,#804145,Auto,Partial,2025-02
ORD-804146,2025-03-16,High,1424.0,3.0,4272.0,0.404030655307805,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MO,Authorized,#804146,None,N/A,2025-03
ORD-804147,2025-06-03,High,1877.0,2.0,3754.0,0.3223881777585055,Payment Expired,1,1,1,1,1,3754.0,3754.0,0.0,1210.2452193054296,0.0,1210.2452193054296,25.0,1185.2452193054296,None,NY,Expired,#804147,Human,Partial,2025-06
ORD-804148,2025-06-05,Low,910.0,2.0,1820.0,0.3186243956953006,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MI,Authorized,#804148,None,N/A,2025-06
ORD-804149,2025-03-12,Medium,2798.0,4.0,11192.0,0.4919024518554327,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#804149,None,N/A,2025-03
ORD-804150,2025-03-01,Medium,1411.0,4.0,5644.0,0.347676605533877,Payment Expired,1,0,0,0,0,5644.0,0.0,0.0,1962.2867616332019,1962.2867616332019,0.0,0.0,0.0,Not Recoverable,IN,Expired,#804150,None,N/A,2025-03
ORD-804151,2025-04-06,Low,1643.0,1.0,1643.0,0.38458858392255846,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NC,Authorized,#804151,None,N/A,2025-04
ORD-804152,2025-06-14,Medium,2860.0,2.0,5720.0,0.3970055013620676,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,IN,Authorized,#804152,None,N/A,2025-06
ORD-804153,2025-06-25,High,835.0,4.0,3340.0,0.3970488729480657,Stock Sync Delay,1,0,0,0,0,3340.0,0.0,0.0,1326.1432356465393,1326.1432356465393,0.0,0.0,0.0,Not Recoverable,FL,Pending,#804153,None,N/A,2025-06
ORD-804154,2025-02-10,Medium,1610.0,4.0,6440.0,0.27459252982418025,Vendor Split Possible,1,1,1,0,0,6440.0,0.0,6440.0,1768.3758920677208,1768.3758920677208,0.0,25.0,-25.0,Customer Abandoned,WI,Pending,#804154,Human,Split Fulfillment,2025-02
ORD-804155,2025-02-03,Medium,3477.0,1.0,3477.0,0.4098086771021525,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,FL,Authorized,#804155,None,N/A,2025-02
ORD-804156,2025-05-08,Medium,1429.0,4.0,5716.0,0.3171182631304419,Payment Expired,1,1,1,0,0,5716.0,0.0,5716.0,1812.6479920536058,1812.6479920536058,0.0,25.0,-25.0,Customer Abandoned,VA,Expired,#804156,Human,Partial,2025-05
ORD-804157,2025-02-24,Medium,448.0,2.0,896.0,0.4292571031086594,Stock Sync Delay,1,1,1,0,0,896.0,0.0,896.0,384.61436438535884,384.61436438535884,0.0,25.0,-25.0,Customer Abandoned,MI,Pending,#804157,Human,Partial,2025-02
ORD-804158,2025-02-05,Medium,1031.0,3.0,3093.0,0.2509941596380045,Vendor Split Possible,1,1,1,0,0,3093.0,0.0,3093.0,776.3249357603479,776.3249357603479,0.0,25.0,-25.0,Late Detection,TX,Pending,#804158,Human,Split Fulfillment,2025-02
ORD-804159,2025-01-06,High,3347.0,1.0,3347.0,0.5479404581217844,AI Logic Gap - SKU Mapping,1,0,0,0,0,3347.0,0.0,0.0,1833.9567133336122,1833.9567133336122,0.0,0.0,0.0,Not Recoverable,NJ,Pending,#804159,None,N/A,2025-01
ORD-804160,2025-03-14,High,2669.0,3.0,8007.0,0.47021515200868846,Vendor Split Possible,1,1,1,1,1,8007.0,8007.0,0.0,3765.0127221335683,0.0,3765.0127221335683,25.0,3740.0127221335683,None,MO,Pending,#804160,Human,Split Fulfillment,2025-03
ORD-804161,2025-03-12,Low,2841.0,3.0,8523.0,0.34603800171950766,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#804161,None,N/A,2025-03
ORD-804162,2025-04-12,Medium,924.0,3.0,2772.0,0.30547314780249907,Stock Sync Delay,1,1,1,1,1,2772.0,2772.0,0.0,846.7715657085274,0.0,846.7715657085274,15.0,831.7715657085274,None,MA,Pending,#804162,Auto,Partial,2025-04
ORD-804163,2025-02-06,Low,2944.0,4.0,11776.0,0.33573071218624606,AI Logic Gap - SKU Mapping,1,1,1,1,1,11776.0,11776.0,0.0,3953.5648667052337,0.0,3953.5648667052337,25.0,3928.5648667052337,None,WI,Pending,#804163,Human,Partial,2025-02
ORD-804164,2025-05-09,Medium,1407.0,4.0,5628.0,0.45242289547085623,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,OH,Authorized,#804164,None,N/A,2025-05
ORD-804165,2025-05-03,High,2792.0,4.0,11168.0,0.42939272985459787,Payment Expired,1,1,1,1,1,11168.0,11168.0,0.0,4795.458007016149,0.0,4795.458007016149,25.0,4770.458007016149,None,CA,Expired,#804165,Human,Partial,2025-05
ORD-804166,2025-03-25,Medium,3089.0,3.0,9267.0,0.44573237920020564,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#804166,None,N/A,2025-03
ORD-804167,2025-02-02,Medium,768.0,4.0,3072.0,0.5111497184080388,AI Logic Gap - SKU Mapping,1,1,1,1,1,3072.0,3072.0,0.0,1570.251934949495,0.0,1570.251934949495,25.0,1545.251934949495,None,TN,Pending,#804167,Human,Partial,2025-02
ORD-804168,2025-04-02,Medium,3287.0,3.0,9861.0,0.3597033292086433,AI Logic Gap - SKU Mapping,1,1,1,1,1,9861.0,9861.0,0.0,3547.0345293264313,0.0,3547.0345293264313,25.0,3522.0345293264313,None,NY,Pending,#804168,Human,Partial,2025-04
ORD-804169,2025-05-02,Medium,2232.0,3.0,6696.0,0.43433240195668266,AI Logic Gap - SKU Mapping,1,1,1,1,1,6696.0,6696.0,0.0,2908.289763501947,0.0,2908.289763501947,25.0,2883.289763501947,None,GA,Pending,#804169,Human,Partial,2025-05
ORD-804170,2025-03-09,Medium,2571.0,3.0,7713.0,0.35452778423595394,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#804170,None,N/A,2025-03
ORD-804171,2025-02-17,Medium,2660.0,4.0,10640.0,0.4233343273419568,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,TN,Authorized,#804171,None,N/A,2025-02
ORD-804172,2025-04-02,High,631.0,1.0,631.0,0.36618827293703154,AI Logic Gap - SKU Mapping,1,1,1,0,0,631.0,0.0,631.0,231.0648002232669,231.0648002232669,0.0,15.0,-15.0,Vendor SLA Delay,MO,Pending,#804172,Auto,Partial,2025-04
ORD-804173,2025-03-05,Low,2622.0,3.0,7866.0,0.47183226956826263,Payment Expired,1,1,1,1,1,7866.0,7866.0,0.0,3711.4326324239537,0.0,3711.4326324239537,25.0,3686.4326324239537,None,MA,Expired,#804173,Human,Partial,2025-03
ORD-804174,2025-03-14,Medium,784.0,2.0,1568.0,0.20184104314930656,Stock Sync Delay,1,1,1,1,1,1568.0,1568.0,0.0,316.4867556581127,0.0,316.4867556581127,15.0,301.4867556581127,None,PA,Pending,#804174,Auto,Partial,2025-03
ORD-804175,2025-03-04,Medium,986.0,4.0,3944.0,0.27549883452642365,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WA,Authorized,#804175,None,N/A,2025-03
ORD-804176,2025-02-24,High,452.0,1.0,452.0,0.30375316880713565,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,PA,Authorized,#804176,None,N/A,2025-02
ORD-804177,2025-05-10,High,674.0,3.0,2022.0,0.5308880771878908,Stock Sync Delay,1,1,1,1,1,2022.0,2022.0,0.0,1073.455692073915,0.0,1073.455692073915,25.0,1048.455692073915,None,WA,Pending,#804177,Human,Partial,2025-05
ORD-804178,2025-03-24,Medium,3427.0,1.0,3427.0,0.3774661745384213,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,WI,Authorized,#804178,None,N/A,2025-03
ORD-804179,2025-03-25,Medium,1182.0,4.0,4728.0,0.32752315799934945,Payment Expired,1,1,1,0,0,4728.0,0.0,4728.0,1548.529491020924,1548.529491020924,0.0,25.0,-25.0,Customer Payment Expired,AZ,Expired,#804179,Human,Partial,2025-03
ORD-804180,2025-04-28,Low,1385.0,4.0,5540.0,0.34150924046478515,Vendor Split Possible,1,1,1,0,0,5540.0,0.0,5540.0,1891.9611921749097,1891.9611921749097,0.0,25.0,-25.0,Customer Abandoned,TN,Pending,#804180,Human,Split Fulfillment,2025-04
ORD-804181,2025-03-07,Medium,1705.0,1.0,1705.0,0.3581377992013877,AI Logic Gap - SKU Mapping,1,0,0,0,0,1705.0,0.0,0.0,610.624947638366,610.624947638366,0.0,0.0,0.0,Not Recoverable,MA,Pending,#804181,None,N/A,2025-03
ORD-804182,2025-01-19,Medium,2509.0,4.0,10036.0,0.5037406365398899,AI Logic Gap - SKU Mapping,1,1,1,1,1,10036.0,10036.0,0.0,5055.541028314335,0.0,5055.541028314335,25.0,5030.541028314335,None,MI,Pending,#804182,Human,Partial,2025-01
ORD-804183,2025-06-03,Medium,2029.0,2.0,4058.0,0.5368175529880483,AI Logic Gap - SKU Mapping,1,0,0,0,0,4058.0,0.0,0.0,2178.4056300255,2178.4056300255,0.0,0.0,0.0,Not Recoverable,NY,Pending,#804183,None,N/A,2025-06
ORD-804184,2025-01-11,Low,1899.0,4.0,7596.0,0.49545762390908077,Payment Expired,1,1,1,1,1,7596.0,7596.0,0.0,3763.4961112133774,0.0,3763.4961112133774,25.0,3738.4961112133774,None,WI,Expired,#804184,Human,Partial,2025-01
ORD-804185,2025-04-13,Low,2937.0,3.0,8811.0,0.494579867196632,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,GA,Authorized,#804185,None,N/A,2025-04
ORD-804186,2025-02-17,High,1761.0,1.0,1761.0,0.2696552888344114,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,MO,Authorized,#804186,None,N/A,2025-02
ORD-804187,2025-02-08,Medium,2703.0,1.0,2703.0,0.29403732511678937,Vendor Split Possible,1,1,1,0,0,2703.0,0.0,2703.0,794.7828897906817,794.7828897906817,0.0,15.0,-15.0,Late Detection,IN,Pending,#804187,Auto,Split Fulfillment,2025-02
ORD-804188,2025-01-08,Low,3192.0,2.0,6384.0,0.4086172131953347,Stock Sync Delay,1,0,0,0,0,6384.0,0.0,0.0,2608.612289039017,2608.612289039017,0.0,0.0,0.0,Not Recoverable,AZ,Pending,#804188,None,N/A,2025-01
ORD-804189,2025-06-12,High,2382.0,1.0,2382.0,0.42964809470445886,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#804189,None,N/A,2025-06
ORD-804190,2025-03-19,High,171.0,1.0,171.0,0.2709468807061285,Vendor Split Possible,1,1,1,1,1,171.0,171.0,0.0,46.331916600747974,0.0,46.331916600747974,15.0,31.331916600747974,None,PA,Pending,#804190,Auto,Split Fulfillment,2025-03
ORD-804191,2025-03-03,Low,959.0,4.0,3836.0,0.46119865546128114,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NY,Authorized,#804191,None,N/A,2025-03
ORD-804192,2025-05-14,Medium,2181.0,4.0,8724.0,0.2699872435218554,Stock Sync Delay,1,0,0,0,0,8724.0,0.0,0.0,2355.3687124846665,2355.3687124846665,0.0,0.0,0.0,Not Recoverable,MO,Pending,#804192,None,N/A,2025-05
ORD-804193,2025-01-08,Low,1702.0,2.0,3404.0,0.292053726306295,Vendor Split Possible,1,0,0,0,0,3404.0,0.0,0.0,994.1508843466282,994.1508843466282,0.0,0.0,0.0,Not Recoverable,WI,Pending,#804193,None,N/A,2025-01
ORD-804194,2025-04-12,Medium,1032.0,1.0,1032.0,0.30737843829356376,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,AZ,Authorized,#804194,None,N/A,2025-04
ORD-804195,2025-03-31,Medium,1207.0,1.0,1207.0,0.49609699577161104,Payment Expired,1,1,1,0,0,1207.0,0.0,1207.0,598.7890738963346,598.7890738963346,0.0,25.0,-25.0,Late Detection,WI,Expired,#804195,Human,Partial,2025-03
ORD-804196,2025-04-10,Medium,320.0,4.0,1280.0,0.45622936390480917,Vendor Split Possible,1,1,1,1,1,1280.0,1280.0,0.0,583.9735857981557,0.0,583.9735857981557,25.0,558.9735857981557,None,IL,Pending,#804196,Human,Split Fulfillment,2025-04
ORD-804197,2025-01-23,Medium,860.0,2.0,1720.0,0.3857399025034635,Payment Expired,1,1,1,1,1,1720.0,1720.0,0.0,663.4726323059573,0.0,663.4726323059573,15.0,648.4726323059573,None,NJ,Expired,#804197,Auto,Partial,2025-01
ORD-804198,2025-06-21,Low,2750.0,1.0,2750.0,0.48691225434721336,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,FL,Authorized,#804198,None,N/A,2025-06
ORD-804199,2025-02-12,Medium,85.0,2.0,170.0,0.48452488656757325,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#804199,None,N/A,2025-02
ORD-804200,2025-05-03,Low,2937.0,2.0,5874.0,0.3364415835820532,AI Logic Gap - SKU Mapping,1,1,1,1,1,5874.0,5874.0,0.0,1976.2578619609806,0.0,1976.2578619609806,25.0,1951.2578619609806,None,MO,Pending,#804200,Human,Partial,2025-05
ORD-804201,2025-05-15,High,1221.0,3.0,3663.0,0.473503050620597,Payment Expired,1,0,0,0,0,3663.0,0.0,0.0,1734.4416744232467,1734.4416744232467,0.0,0.0,0.0,Not Recoverable,PA,Expired,#804201,None,N/A,2025-05
ORD-804202,2025-03-03,Low,2837.0,2.0,5674.0,0.27218497020058013,Payment Expired,1,1,1,1,1,5674.0,5674.0,0.0,1544.3775209180917,0.0,1544.3775209180917,25.0,1519.3775209180917,None,NC,Expired,#804202,Human,Partial,2025-03
ORD-804203,2025-01-24,Medium,933.0,4.0,3732.0,0.37613009748442827,N/A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,NJ,Authorized,#804203,None,N/A,2025-01
ORD-804204,2025-02-23,High,2909.0,3.0,8727.0,0.24138460563603464,AI Logic Gap - SKU Mapping,1,1,1,1,1,8727.0,8727.0,0.0,2106.563453385674,0.0,2106.563453385674,25.0,2081.563453385674,None,MI,Pending,#804204,Human,Partial,2025-02
ORD-804205,2025-05-26,Medium,2023.0,4.0,8092.0,0.3493780699569403,Stock Sync Delay,1,1,1,0,0,8092.0,0.0,8092.0,2827.167342091561,2827.167342091561,0.0,25.0,-25.0,Customer Abandoned,WI,Pending,#804205,Human,Partial,2025-05
ORD-804206,2025-06-13,High,2987.0,2.0,5974.0,0.3821280194185167,Vendor Split Possible,1,1,1,1,1,5974.0,5974.0,0.0,2282.832788006219,0.0,2282.832788006219,25.0,2257.832788006219,None,NC,Pending,#804206,Human,Split Fulfillment,2025-06
ORD-804207,2025-06-18,High,264.0,3.0,792.0,0.2279714252706246,Stock Sync Delay,1,0,0,0,0,792.0,0.0,0.0,180.5533688143347,180.5533688143347,0.0,0.0,0.0,Not Recoverable,PA,Pending,#804207,None,N/A,2025-06
ORD-804208,2025-02-10,Low,2801.0,2.0,5602.0,0.3619144666061125,Payment Expired,1,1,1,0,0,5602.0,0.0,5602.0,2027.4448419274422,2027.4448419274422,0.0,25.0,-25.0,Vendor SLA Delay,OH,Expired,#804208,Human,Partial,2025-02
ORD-804209,2025-04-20,Low,983.0,3.0,2949.0,0.4280846900360466,AI Logic Gap - SKU Mapping,1,0,0,0,0,2949.0,0.0,0.0,1262.4217509163013,1262.4217509163013,0.0,0.0,0.0,Not Recoverable,OH,Pending,#804209,None,N/A,2025-04
ORD-804210,2025-01-28,High,1288.0,3.0,3864.0,0.41493088216065827,Payment Expired,1,0,0,0,0,3864.0,0.0,0.0,1603.2929286687836,1603.2929286687836,0.0,0.0,0.0,Not Recoverable,OH,Expired,#804210,None,N/A,2025-01
ORD-804211,2025-05-08,High,204.0,2.0,408.0,0.21902386076186997,Stock Sync Delay,1,0,0,0,0,408.0,0.0,0.0,89.36173519084295,89.36173519084295,0.0,0.0,0.0,Not Recoverable,MO,Pending,#804211,None,N/A,2025-05
ORD-804212,2025-03-16,High,3341.0,4.0,13364.0,0.2333688900678704,Payment Expired,1,1,1,1,1,13364.0,13364.0,0.0,3118.74184686702,0.0,3118.74184686702,25.0,3093.74184686702,None,NJ,Expired,#804212,Human,Partial,2025-03
ORD-804213,2025-05-09,Low,2262.0,4.0,9048.0,0.32297468608429936,Payment Expired,1,1,1,1,1,9048.0,9048.0,0.0,2922.2749596907406,0.0,2922.2749596907406,25.0,2897.2749596907406,None,GA,Expired,#804213,Human,Partial,2025-05
ORD-804214,2025-05-04,Medium,3434.0,4.0,13736.0,0.494940003020637,Stock Sync Delay,1,0,0,0,0,13736.0,0.0,0.0,6798.49588149147,6798.49588149147,0.0,0.0,0.0,Not Recoverable,NY,Pending,#804214,None,N/A,2025-05
ORD-804215,2025-06-28,Medium,2010.0,1.0,2010.0,0.504414618608577,Stock Sync Delay,1,1,1,1,1,2010.0,2010.0,0.0,1013.8733834032397,0.0,1013.8733834032397,25.0,988.8733834032397,None,WI,Pending,#804215,Human,Partial,2025-06
ORD-804216,2025-03-29,Medium,595.0,3.0,1785.0,0.30836450439777413,Vendor Split Possible,1,1,1,1,1,1785.0,1785.0,0.0,550.4306403500268,0.0,550.4306403500268,15.0,535.4306403500268,None,FL,Pending,#804216,Auto,Split Fulfillment,2025-03
ORD-804217,2025-03-03,Low,1214.0,1.0,1214.0,0.45161222983450977,Stock Sync Delay,1,1,1,1,1,1214.0,1214.0,0.0,548.2572470190948,0.0,548.2572470190948,25.0,523.2572470190948,None,OH,Pending,#804217,Human,Partial,2025-03
ORD-804218,2025-04-05,High,1567.0,1.0,1567.0,0.40208670732307517,AI Logic Gap - SKU Mapping,1,1,1,0,0,1567.0,0.0,1567.0,630.0698703752588,630.0698703752588,0.0,25.0,-25.0,Late Detection,AZ,Pending,#804218,Human,Partial,2025-04
